,id,Торг_точка_чистый_адрес
6302,6302,-
6303,6303,б/а
6304,6304,ростовский обл г аксай рынок
6305,6305,-
6306,6306,азовский р-он с.кагальник ул.октябрьский 35
6307,6307,-
6308,6308,"г. ростов-на-дону, ул. казахская, 89/2"
6309,6309,г.ростов\н\д.ул.менжинский 2
6310,6310,-
6311,6311,-
6312,6312,-
6313,6313,-
6314,6314,-
6315,6315,"г. ростов-на-дону, ул. еременко, 66а"
6316,6316,-
6317,6317,-
6318,6318,-
6319,6319,-
6320,6320,-
6321,6321,-
6322,6322,-
6323,6323,с.пешковый ул. калинин 7
6324,6324,-
6325,6325,"витязево, ул. горького, 25 б, м-н ""олимп"""
6326,6326,г белореченск ул интернациональный 18
6327,6327,-
6328,6328,г.белый калитва п.сосна ул.заречный 117
6329,6329,1
6330,6330,-
6331,6331,-
6332,6332,-
6333,6333,-
6334,6334,-
6335,6335,-
6336,6336,г анапа цибанобалка заречный 25 кв 1
6337,6337,-
6338,6338,-
6339,6339,-
6340,6340,-
6341,6341,г аксай ул станиславский 56
6342,6342,г ростов на дон ул пушкинский 176
6343,6343,г.белокалитвенский р-он пос.сосна ул.будённый 7б к.2
6344,6344,-
6345,6345,г краснодар ул брат игнатов 36
6346,6346,г ростов-на-дону ул ц кунникова 8б
6347,6347,-
6348,6348,-
6349,6349,-
6350,6350,-
6351,6351,-
6352,6352,-
6353,6353,-
6354,6354,"г.батайск торговый кольцо,1"
6355,6355,г.батайск заводский 241
6356,6356,"г.батайск заводская,241"
6357,6357,-
6358,6358,-
6359,6359,г азов ул зоя космодемьянский 97
6360,6360,-
6361,6361,абинский р-н п.ахтырский ул.свобода 37
6362,6362,-
6363,6363,"ростов,ул.королевый 6а"
6364,6364,ростов ул.королева 6а
6365,6365,"ростов,ул.королевый 6а"
6366,6366,-
6367,6367,-
6368,6368,-
6369,6369,с стефанидар ул кошевой 21
6370,6370,с.стефанидар. ул.кошевой 21
6371,6371,-
6372,6372,"с.круглое, ул.мира, 64 а (данилова)"
6373,6373,с.круглый ул.миро 61
6374,6374,"с.круглое, ул.мира,61"
6375,6375,-
6376,6376,-
6377,6377,"г. краснодар, ул. минская, 122"
6378,6378,-
6379,6379,"г.новороссийск с. цемдолина, ул.тепличная, 46"
6380,6380,"г.новороссийск с. цемдолина, ул.тепличная, 46"
6381,6381,"кулешовка,гагарина,16"
6382,6382,-
6383,6383,-
6384,6384,-
6385,6385,краснодар край северский р-н пгт афипский ул краснодарский 33
6386,6386,"г.азов, пр.петровский, 35/17"
6387,6387,-
6388,6388,"г.азов, ул. московская, 102"
6389,6389,-
6390,6390,-
6391,6391,-
6392,6392,-
6393,6393,-
6394,6394,г. азов ул. дружба 28
6395,6395,"г. азов, ул. дружбы, 28"
6396,6396,"с.самарское, колодезный ,94 a"
6397,6397,-
6398,6398,-
6399,6399,-
6400,6400,-
6401,6401,-
6402,6402,-
6403,6403,-
6404,6404,-
6405,6405,-
6406,6406,-
6407,6407,-
6408,6408,-
6409,6409,-
6410,6410,"г.новокубанск ул. нева 38/1 маг. ""рио"""
6411,6411,"ро, аксайский р-н, пос. водопадный, ул. совхозная, 5 в"
6412,6412,-
6413,6413,-
6414,6414,-
6415,6415,-
6416,6416,-
6417,6417,-
6418,6418,-
6419,6419,-
6420,6420,-
6421,6421,-
6422,6422,-
6423,6423,г азов севостопольский 115/38
6424,6424,-
6425,6425,г азов ул кондауров 38а
6426,6426,-
6427,6427,г.азов.ул.кондауров 38а
6428,6428,г азов пр черноморский 77\2
6429,6429,-
6430,6430,г ростов/дон ул троллейбусный 10
6431,6431,азовский р-н с кулешовка ул кулагин 6 а
6432,6432,344038 г ростов-на-дону ул шеболдаев далее 6
6433,6433,"г.таганрог, ул. 4-й линия, 106"
6434,6434,-
6435,6435,-
6436,6436,г азов ул мичурин 12 а
6437,6437,-
6438,6438,-
6439,6439,-
6440,6440,-
6441,6441,г новороссийск ул осоавиахим 44/2
6442,6442,г.ростов-на-дону ул.м.горький 214/101
6443,6443,-
6444,6444,ба
6445,6445,г.аксай ул. луначарский 54 а
6446,6446,"352932, г.армавир, ул. ефремова, 226 кв. 24"
6447,6447,-
6448,6448,"г геленджик ул островский 144 ""а"" кв 20"
6449,6449,-
6450,6450,"г. ростов н/д,ул.искристая,98/совхоз виноградов"
6451,6451,"г.темрюк, ленина. терлецкий р-к, место №31"
6452,6452,высочиный ул горький 27
6453,6453,-
6454,6454,высочиный ул.горький 27
6455,6455,тимирязёвый ул кольцевой 1
6456,6456,тимирязёвый ул.кольцевой 1
6457,6457,-
6458,6458,с кулешовка ул ленин 44
6459,6459,-
6460,6460,-
6461,6461,г азов севастопольский 2
6462,6462,г.азов.севастопольский 2
6463,6463,"г. анапа, ул. обьездная, д.9"
6464,6464,г батайск ул белорускать 10б
6465,6465,-
6466,6466,-
6467,6467,"352900,россия,краснодарский край, г,армавир, ул мичурин 2"
6468,6468,"352900,россия,краснодарский край, г,армавир, ул мичурин 2"
6469,6469,"352900,россия,краснодарский край, г,армавир, ул мичурин 2"
6470,6470,"352900,россия,краснодарский край, г,армавир, ул мичурин 2"
6471,6471,"352900,россия,краснодарский край, г,армавир, ул мичурин 2"
6472,6472,-
6473,6473,"г.ростов/дон коммунистический,25"
6474,6474,г.ростов-на-дону троллейбусный 10
6475,6475,г.ростов-на-дону ул. троллейбусный 10
6476,6476,"г.ростов-на-дону, ул. русская, 56"
6477,6477,г ростов-на-дону ул мечников 120
6478,6478,-
6479,6479,г.р/д ул.судостроительный 16
6480,6480,-
6481,6481,-
6482,6482,г армавир пр новосочинский 4
6483,6483,г.армавир пр.новосочинский 4
6484,6484,-
6485,6485,-
6486,6486,-
6487,6487,-
6488,6488,-
6489,6489,-
6490,6490,-
6491,6491,-
6492,6492,г.ростов-на-дону пр.космонавт 34/1
6493,6493,"каневский р-н, ст.новодеревянковский ул.советский 151"
6494,6494,-
6495,6495,ро семикаракорск ул. королева 1
6496,6496,"ро, семикаракорск, ул. красноармейский 132"
6497,6497,-
6498,6498,ро семикаракорск ул 1-й переулок 93
6499,6499,г. батайск сжм 3/7 маг алёнка
6500,6500,г ростов-на-дону ул мичуринский 50/33
6501,6501,азовский р-он с кагальник ул советский 61
6502,6502,"ро, с.приморка, 3-й пер. 24 в,"
6503,6503,"г.ростов-на-дону, ул.садовый 130/33"
6504,6504,г.ростов-на-дону ул.серафимович 45
6505,6505,г ростов-на-дону ул соборный 20
6506,6506,-
6507,6507,-
6508,6508,-
6509,6509,-
6510,6510,-
6511,6511,г ростов-на-дону ул соколов 79/300
6512,6512,"г ростов-на-дону,уть ленин 103"
6513,6513,-
6514,6514,-
6515,6515,г.анапа ул.омельков 21
6516,6516,-
6517,6517,-
6518,6518,-
6519,6519,-
6520,6520,-
6521,6521,г.ростов-на-дону пр.нагибин 41 б
6522,6522,-
6523,6523,краснодар.край ейский р-н п.степной ул.коммунистический 2 кв.2
6524,6524,-
6525,6525,-
6526,6526,-
6527,6527,-
6528,6528,г.темрюк ул.ленин 96
6529,6529,-
6530,6530,-
6531,6531,-
6532,6532,п пересыпать ул бондарев 33/1
6533,6533,-
6534,6534,г ростов-на-дону ул таганрогский 73/4
6535,6535,-
6536,6536,"344092, г.ростов-на-дону, ул.стартовая, 12/1 кв. 44"
6537,6537,-
6538,6538,"г.ростов-на-дону, каширская, 8/3"
6539,6539,г азов ул ленин 54 а
6540,6540,-
6541,6541,г.азов ул.ленин 54 а
6542,6542,г новороссийск ул бирюзовый 3 центральный рынок бакалейный павильон
6543,6543,г ростов-на-дону ул шеболдаев 27
6544,6544,г.краснодар ул.2-я линия 57
6545,6545,г.краснодар ул.2-я линия 57
6546,6546,-
6547,6547,"г.аксай, б.лог, ул.ленин"
6548,6548,-
6549,6549,г.севастополь ул.маршал бирюзовый 42
6550,6550,г.ростов-на-дону ул.лермонтовский 89
6551,6551,"г батайск ул белорусский 113 (кафе ""меркурий"")"
6552,6552,"г.батайск, ул.белорусская, 113 (кафе ""меркурий"")"
6553,6553,-
6554,6554,-
6555,6555,-
6556,6556,"г.ростов-на-дону, ул.киргизский 38 б"
6557,6557,"краснодарский кр, ст ленинградская, ул красный 96"
6558,6558,-
6559,6559,-
6560,6560,-
6561,6561,кагальник пролетарский 82
6562,6562,г ростов-на-дону ул русский 9
6563,6563,г.ростов-на-дону ул.комсомольский 82
6564,6564,-
6565,6565,-
6566,6566,-
6567,6567,-
6568,6568,-
6569,6569,г ростов-на-дону троллейбусный 10
6570,6570,-
6571,6571,"350901,г.краснодар, ул.декабристов, д.55, литера а, помещение №14"
6572,6572,-
6573,6573,-
6574,6574,г.ростов/дон ул .думенко 3/2
6575,6575,-
6576,6576,-
6577,6577,договор 616-10/1027-12
6578,6578,-
6579,6579,-
6580,6580,"ро, г.сальск ул.коломийцев 27"
6581,6581,темрюкский р-н ст старотитаровский п школьный 13
6582,6582,-
6583,6583,-
6584,6584,г ростов-на-дону ул малиновского/каширский
6585,6585,-
6586,6586,г анапа ул крепостной 1 казачий рынок
6587,6587,-
6588,6588,-
6589,6589,-
6590,6590,"кущёвский р-н, ст.кущёвский улкрасногвардейский 58 б"
6591,6591,-
6592,6592,346782 г азов пер красноармейский 117 а
